num-unbound	godie-ucrl.ex	06-002 殺意	0秒冷卻時間	JSON 這一軸是 60 —— 卡面這個數字對不上，⛔ 不換佔位符（換了等於無聲改掉玩家看到的字）
num-unbound	godie-ucrl.q	06-01 山形修煉-放	0秒冷卻時間	JSON 這一軸是 12 —— 卡面這個數字對不上，⛔ 不換佔位符（換了等於無聲改掉玩家看到的字）
num-unbound	godie-ucrl.q	06-01 山形修煉-放	造成一直線敵人150點	JSON 這一軸是 300/375/450/525 —— 卡面這個數字對不上，⛔ 不換佔位符（換了等於無聲改掉玩家看到的字）
num-unbound	godie-ucrl.q	06-01 山形修煉-放	造成一直線敵人150點傷害	JSON 這一軸是 300/375/450/525 —— 卡面這個數字對不上，⛔ 不換佔位符（換了等於無聲改掉玩家看到的字）
num-unbound	godie-ucrl.q	06-01 山形修煉-放	150點傷害	JSON 這一軸是 300/375/450/525 —— 卡面這個數字對不上，⛔ 不換佔位符（換了等於無聲改掉玩家看到的字）
num-unbound	godie-ucrl.w	06-02 山形修煉-變	0秒冷卻時間	JSON 這一軸是 12 —— 卡面這個數字對不上，⛔ 不換佔位符（換了等於無聲改掉玩家看到的字）
num-unbound	godie-ucrl.w	06-02 山形修煉-變	造成75點	JSON 這一軸是 350/450/550/650 —— 卡面這個數字對不上，⛔ 不換佔位符（換了等於無聲改掉玩家看到的字）
num-unbound	godie-udea.ex	65-002 永恆的愚蠢鄉	60秒冷卻時間	JSON 這一軸是 90 —— 卡面這個數字對不上，⛔ 不換佔位符（換了等於無聲改掉玩家看到的字）
num-unbound	godie-udre.q	11-01 燒鬼斬	0秒冷卻時間	JSON 這一軸是 12 —— 卡面這個數字對不上，⛔ 不換佔位符（換了等於無聲改掉玩家看到的字）
num-unbound	godie-umal.ex	25-002 喔拉喔拉喔拉喔拉	0秒冷卻時間	JSON 這一軸是 60 —— 卡面這個數字對不上，⛔ 不換佔位符（換了等於無聲改掉玩家看到的字）
num-unbound	godie-umal.ex	25-002 喔拉喔拉喔拉喔拉	造成256點	JSON 這一軸是 （效果樹上一發傷害都沒有） —— 卡面這個數字對不上，⛔ 不換佔位符（換了等於無聲改掉玩家看到的字）
num-unbound	godie-umal.passive	25-00 北斗暗殺拳	造成額外350點	JSON 這一軸是 （效果樹上一發傷害都沒有） —— 卡面這個數字對不上，⛔ 不換佔位符（換了等於無聲改掉玩家看到的字）
num-unbound	godie-umal.w	25-02 北斗神拳秘訣轉龍呼吸法	0秒冷卻時間	JSON 這一軸是 12 —— 卡面這個數字對不上，⛔ 不換佔位符（換了等於無聲改掉玩家看到的字）
num-unbound	godie-uvng.ex	38-002 究極暴走黑龍波	0秒冷卻時間	JSON 這一軸是 60 —— 卡面這個數字對不上，⛔ 不換佔位符（換了等於無聲改掉玩家看到的字）
num-unbound	godie-uvng.ex	38-002 究極暴走黑龍波	造成大範圍2500點	JSON 這一軸是 900 —— 卡面這個數字對不上，⛔ 不換佔位符（換了等於無聲改掉玩家看到的字）
num-unbound	godie-uvng.ex	38-002 究極暴走黑龍波	造成大範圍2500點傷害	JSON 這一軸是 900 —— 卡面這個數字對不上，⛔ 不換佔位符（換了等於無聲改掉玩家看到的字）
num-unbound	godie-uvng.ex	38-002 究極暴走黑龍波	2500點傷害	JSON 這一軸是 900 —— 卡面這個數字對不上，⛔ 不換佔位符（換了等於無聲改掉玩家看到的字）
num-unbound	godie-uvng.r	38-04 黑龍波吸收	消耗魔力10	JSON 這一軸是 100/200/300 —— 卡面這個數字對不上，⛔ 不換佔位符（換了等於無聲改掉玩家看到的字）
